NU_INSCRICAO,NU_NOTA_MT
130552305b1d235736ead954f3a39a31a5e26a85,451.0084314611532
4568958f97d91d411e056f26e468826db0f65252,531.2928221798794
cbf871506b2a8d2a250a613b163fd36613967987,125.7010016207516
38a2d03c567e15017340fc668151031745829f6f,420.88848196656414
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,491.5065758466672
f34367830fcea24bed44531a21723c743aa23388,423.441276787619
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,119.3113486790987
2947711097206170cb5cfcad8b3264e7d46cf84b,542.6258690922531
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,432.2942664701415
4236bab9aa4fda581822d73b2673e18173259236,587.2017205325792
8b74ecf4de459564720217586afd122cdd9a8dc7,414.9199112026357
3159104a8cb51f88391d02e5679c7b8164e3cf3c,418.37593091121227
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,117.3895986790987
ea71616417d91e7c2de90e3cc7e429379b8cf720,525.9662865357858
b88b2ecdda851269372c7abd185d062a7e6d2c06,514.4474377102268
9c73e772e63092cb448869f90d7a2239dded321b,117.3895986790987
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,410.01550470595413
98aa4c1c55ff040e12b69753c3dd1b04875ef742,117.14084153624155
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,127.9043121870942
d945f52c48de4820b70d2ff189e79d3533d6ad19,455.2030547372417
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,524.7922491991346
52feee56c52b89353482d8ff79596da74721397d,452.09920294410614
4e18ab8ae4fd83938f5494798f508d5367cac2d2,433.8877614632754
7730709b7ca12db00680265a9cc539d8aa1fc514,125.94009675752972
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,436.3963443390562
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,470.765935235616
54ff102165b4e93fac3b1f5da7f71819da23748e,420.8383066002085
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,441.25716679720887
2d5560d6dbef33600be60952b3aca292c59ea7b0,447.7833602490715
980beb6549cdfb6c50c021ebac3193ab8a767283,450.390860198254
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,413.76133098565725
976c956801b752be72d06bf859a82f6f8d81f125,471.6257714983982
d623c0a31c3bed84a4bb48d84e71fd2680276aba,126.712769180036
18f200b076c037a10fa275ac170a70490f5dfbb2,438.2562033396236
42d7da47303db95ea24874a9982c45e9154fe14b,118.5779986790987
3eafd7a24678d09e9e32a45cfadd28505e3868dc,126.16188311401869
cee30066639835f12782e9590849ca897ac1b171,622.1729853507487
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,514.33300147523
0181d96df3733bc40c221a488d453f150d34d829,493.09944741691345
c9d8c520f64aa59e3b241482268d5071698514b7,455.71717272726573
e4429cb4643af3638695f52912a9594f6bb5254a,454.73944562543176
02b349161484b5bdda3e5de7767518da1ef52564,125.67050466961166
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,549.1154999037727
23aa1ab1064be4febd0b0e54f239176bac13d4a2,499.4469719417388
813c8241c45c9baf7cc1ecae80a0690059c3d99f,524.3315313723529
27ab51f4028992f4d54134a73a8bf348d9d8474a,448.4821916028821
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,459.3886279874046
4b213cf1f92a34b91d49d99d859efe8a2914694d,491.1771245431098
63393ce3741aba030985130fbdc82348bc5c964a,513.2389189272866
a0844cd384bb27f263b50028a152e1aea6f3041b,462.4961472379265
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,118.5779986790987
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,452.526608887794
05bed747735a3b719cf869424f7a86c902bea946,128.4982249862882
d0acd5258d606e92178448427c5c8b15ab1b4fc8,570.5199209814411
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,118.5779986790987
97b06064bbe6f8ef5c82aad4c36edd13027bd276,495.6008822849056
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,418.94304427581716
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,127.42410125842099
51e6eb7de613c8b30620286f5c0f462e81001120,434.83019854783265
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,453.0393974389307
72fb4a27711b359a6195f60a1ecd7e363180e008,437.82718417248003
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,427.37711537638336
39d2bd056fe559e69df7f1ee9598823180c8f7e6,454.88549264191397
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,526.2776021202048
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,634.2767010100149
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,494.87835843058775
4a514b8fa6795dcd5e14ecd1c907d540244f637a,489.40005162560374
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,438.0304206956041
13377ed3698676358403b48d0eda8c7ee1d6aecc,644.8982869400592
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,443.2917186034525
ce766367ff6851524770c40400c6ba253659f78e,118.1229486790987
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,444.7065258565576
a69d75df09174f2e48c58f4de054e5aedfb3dd93,172.26209380497815
ffd73716669770ef69fb5db55c040b4bf9ca8876,491.06290529214874
d4348ecffd6bcf2240a87e2894b44b060871b4a8,491.9257052259499
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,445.0274479563027
20b0239ad3768ac025647a4114172ab3732b56cb,684.4826163081544
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,436.35492865191947
841018c0f460b185b0203cd15e9d649e226f0177,127.43267470580308
df2acc0d65eae18026825eea094d5860a7596d0b,629.2385875697594
3e496cde35ea69dd40732f9173985b576e676117,291.5166514948337
5e39822518efc205895979466db22326f89c5141,119.35028424908425
f84c83e72774e002b242e071238bdd0325b3d776,126.773016149733
450cca333151ec503717ae505d19a34e1eb101ba,452.500610973615
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,128.9574605795106
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,432.34507296406514
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,118.5779986790987
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,632.6156627839916
77b19663f69d3e984be73a22a31d776e7c04c45c,443.15051306655596
675adb56716f130faa018d3736a41be1e2a17d31,118.5779986790987
54da87b25a92c3b2315e1a6120398c2712416a14,439.36742367621855
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,445.7860778497333
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,117.3895986790987
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,127.98008300928474
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,118.1229486790987
6583c26f055db28ad39587d7222d4bb841e8ea67,511.05240213010916
db9fdf021693e9620c80ed9a4d414557fd6d19f5,416.4778674996819
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,549.4405055400543
a16fec7d39e6888925c45547f002554482b7cdec,414.50363444003773
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,431.1965647498169
422706a8f501b893c3afcf0568ed96d27e48c23e,473.0493975442234
910beddbfd181b30cbe00ebf15707179709b2e1c,472.53660382023094
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,474.26900923457123
2ea05555158319a6deb81688815814e56eb1d0f7,118.5779986790987
57b58443cda566f5cf3bd4e500b8623eb9709975,514.5749787173968
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,461.55813592327763
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,118.5779986790987
e19c44f83bbd09c6a4225663c603f66d32b8edb6,440.41683328258966
7d792999dcf5d87104871e8f4030b7d777ebeb48,125.60724117218565
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,128.6775488525121
8c000f24fa59f6853dd3934d184bed253ad81c40,506.9953847297518
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,126.04663674305095
dadee048244caf3d6c6e6fb9fa46f047f30333a7,117.3895986790987
92d26d442aa39811a925e409313c2155c70bd207,445.6101749940928
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,538.0284160332336
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,118.32924153624155
e0046f52481512ec10030f695dd3d56c14963819,538.6264365971931
4c3d0438add4c03cb81a25c5eee309226aa28053,483.91114097739523
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,505.3442651152286
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,129.64473326858425
0ae9567502f385d06a8367de33e93952a2ab70c0,496.7825212885059
69d2ddc8bdf8d604a71a2752b116907482329a27,425.97891353867294
a1203344dc3ac6e15e54db1b21423904cdd91800,456.5141761137959
c759ad904d22197f1cf3b5ef9e41ee1609513cea,720.5377106948611
9c116780cc06704304d288d079076f160a17e16e,445.84417782782964
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,428.3362157352097
29ff45ccdb3218636888020586ad0937061d5fce,542.0749479456892
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,128.64412531262894
56de6d3b1e9154dc987213e9be4c1cd4afff4844,126.79168300928474
42e41941b2e875c39adea29e0316d4463b645bc9,569.4438264932542
8bd03c9e28441366b398da85e8cc788bf1cae5e6,425.3797277034789
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,436.9761576538738
c5a416e9d46068859aa2aba316db0653b8bfe95d,419.85738073809955
79241e179af88eebfc54cb143d00a31f32dc1543,416.37452253811006
08388faaa66a1114f5c9f268f91604a87c53bc1c,431.3523110942162
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,118.1229486790987
755163a5846bc975b2f56d173b8d007274af14e9,478.77528839378283
9dc8176b2b435cdabef75b6bdba80010da32bdac,481.42673384174043
db58077a6d9064040df91d4c211f102003d2e1e2,465.35706949173385
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,517.3455616119561
16397992b0106ec27c19b528b0e054cd177ebc22,541.927285358589
ac31ca75101445def2cf48e297b8928655378167,424.30590046530153
278fefb75892bd65c121cf6c61ee1a4b78cf7929,117.3895986790987
8fe81ee79ae22a3b9cd83a833861e0970c565c29,432.6227808878661
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,585.9650837066258
172c3201202c7da0b9a8233e72fde6d0c6f8d388,432.31754164201027
798aa833377b56d48abf3216c1b5a631c3149322,439.27517708408226
1e640126b34faff7accbcc0682260a5ab9476f66,126.28391291602014
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,718.7971162901302
5bc8c472a9d28a0d0f92c9f46470258394d7e363,427.4173633400698
826b79288e1f91a3e15010d40bef197c37340b69,438.77600224499184
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,568.470199307886
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,554.7768268648114
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,410.0664446357217
fcd382593b2bba0637f03548f6a0d7da6835f51a,467.05552067663825
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,561.536336898486
a7cc1691397eb337db3ab74d7f15d2682ce98f99,117.3895986790987
a23b332bafcca06eb8cefda864c756f5791de732,524.2543721067991
ff298bf688bde9db13791da42e91b7d40a02bd0a,513.8484467725613
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,530.8367082451949
ddd777e1831b4503bf1ab99610fd57852b52b2c1,436.2858134249238
19e929094c9125d910057a57e7f5848a0664b815,437.5733427843306
c3b3a42edbd7966a308858e9c60a0f5699280255,554.8156626744766
69029c08cd046608078c004179d57137c7bc9789,457.88376636808744
06f46db734fb75f5a610d28c37b830c2c0c193c2,447.79419543663664
420e2c2feb6b050c91b9badff729fa95cdc9cd73,648.0166691676144
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,541.9607068905188
296c589f825e518bf2656d32ca54043e9642b5e5,453.6454437320208
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,452.0423330557716
69bb73b125a392aa8bcdb97ccb824827a83f02a6,514.0657883023379
41b5f19354c8262b799b2d6fd433f5f056d64c21,405.6188992619924
179e4eb03317a216cce73131c1fe32df6d7affc7,420.8010641841762
683d4874912f09abdb539e4d53f4c466a7b22bec,437.79705609325833
2d6ee8009d8d740b82fc986536a6046cc07a0547,119.35028424908425
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,434.18140021775923
1e198a957380b99a5522bb8ccd848c77cab55cd4,430.4797092334646
65116120167f20ec93fb8a852a2ae24c6ea83e3b,449.3545440055639
c6cc92d5343c2833343ca95870de90ab97e954ff,514.1298414498848
851f227e847b2fa8e19b9f120d42897c27c8569d,128.2879798536431
9b413c2c7b2222d50e112d2ff513eb8becef359c,435.8420667959631
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,559.5498367229438
c389d7fe6b068ae69d9e18e860116bf3e83729f5,432.7457064999604
04b6d3386f2ff30822cea94b2335647b08634f69,441.14554976786366
1ab970adf4511759f8696ed663087edacc27afbc,480.97518811847505
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,442.2438064417059
f79f9d53534914cc05e3b69b442befc8747d39e5,514.138914374186
b9dca5370778c64f1743eab56bcff742b312866a,451.0639718035706
f5a8f5810316ca0e32f1891b295b2ff52855031e,496.0468534588568
467224cc802895d7c56ddade42b895a4f9feb351,486.9572898576747
ecc35aaab26f1e81337edcca3215aeee255fb4a8,431.8107499373971
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,488.05838832310985
5d6b378efe9bee999365f7e7f2baef121d802554,442.9335504204539
e559b0224c70c5f6375cab74919eda3157a95fa3,424.5605496828279
e08934a95a0424ab45b35196cfc130079047bbb0,117.3895986790987
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,469.6218432364544
e9d39ade4112655fdf26965da153d02dd6a97b69,118.5779986790987
942dc483fcd8124d7fcf466f510d86ad29f15e15,126.51629675752973
3450b511f871652abae2d58183296f0e72276a87,435.92248899269197
ac622d213a881f9eafabd518aeb3aaa5b45db706,431.7216061662057
3edb63618d5cc43193bab8193e35a631410fd76c,125.7809036048786
a43be57516977c471b76b5b4189d4cd1167b5d11,118.1229486790987
3e560c1c260b4313ad253f31c77cc6737f3778a1,420.2043926610179
8252119c0397e283807d1ea96789b09a95ed70d8,125.58077595365455
cc8c985befebe7bb7783571e9b77943fe08ba612,418.8240785972288
828c1553914afa3fa85435ae1acdcf8d125dd969,499.8296008706138
301cc8580119bd31cc5049ce7de3950bf7359f53,429.75570257020416
e35c8e0bf8466bad9e5a55d141e58928729468fd,416.00706848850683
bce711a004527400034e68bfc44f549f24d23904,467.54407298655934
14cf801dea9ed60d04697cc3f18dfda874a49e1a,126.54949967595138
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,454.831875535165
bba61862a0d5e374946866314eef256b08869072,429.04381938822803
9834c1fe9a6e135008415863a86272af15f872ba,427.8703736125532
8f751f14b74f7a5583bfaf744c90299d3b02f60f,455.0358135812928
46bcc20269811392c1dd18d0b446fa85aa6bc02f,117.3895986790987
6798578a55f6837578efc13df75af7044f25fc83,577.4909832258811
296d043c4cf92f5472007f8d2b26aef6ff465cc8,443.7769605062417
a14a44ed88d9356f9c732a2bac09796b2142cc14,572.9080302511413
72476117cd53a73c2173cf5ac81e4def90f96ee6,469.7736641014572
a448ecf06c50bac45592d241cfcffe8c91778336,569.3485418067977
c277a60e771011de2be776c1079af2116f7f7cc7,567.0842623195921
6417b48130cec022d06033bd008866e3224b99bf,455.5431310334316
d0ae824a3c12796d5707fef22708b1c8d4659176,421.6636462052254
0d82cdb31205110637841bfa1bc54356f610b359,431.05135764826116
523161b8f9d3a07af0ef0f9faff9ac24ed6a3c72,169.28842541761463
706cc284dab3051ced52adeb62818c7bd0ac42f2,432.61960815382054
16bbfb1023120278eea074c72053e5cb81504fe8,416.9924704005979
c88ee0a25d42440c7b586513c62fbf3376851c8f,117.3895986790987
dfd4c2302f9c0925421d2439c964aeac081a9adf,406.0386276525985
1de35a53324e9ea51063f098dc18d615ae2bd66b,126.53083281639965
f294190285c04b1d4c5116eb0f3bfee2d4171110,484.4790268137303
c2fafee12060b2f506d4a62ac9c85eac28ca702b,118.1229486790987
555f23ecb19709bbc92ff4f0d2b987306c1416fa,426.3453820337789
021d0f62e28803aef8c35bc0e4313b4ecf1d2981,156.43672244131847
8d1967edeeea7561710452a89b98f1baffc32a6a,455.66177167792694
a9c9859c7bc1fff2cf8e1cb92db9325a207fbb0b,118.1229486790987
a04d8a60ddffbec04f7951e77d84f570b689cc32,463.6451635576584
859c3c94d0bc245c26422abb7f289331ef084797,598.8417656787303
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,593.5648038571956
18b4a466301d3ae63a0a2f84734fa1e69774b180,419.44426443952193
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,424.1293088238744
590de397312d2abf63ccd52fb8f46fa720b4284c,579.9164519984478
b4e1261b410cf336bdbdffa6991b5fa5664704b4,494.44598593430464
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,512.8296555979678
55d252dc2cd12eeb11859aa80654cbb2caed2c88,493.78324017151726
2a39d36af99267f5f03a6f4e35cc252146201fef,127.98008300928474
e5556fe7aa9fe6d85e337467a00fac61f9df2460,127.34921614973298
e84cd2e6149416241129c24b20ae6e3cca3bb521,436.20493486762547
b7768c154de5b67a043e4b97c2b0f82d06830f71,495.4582918326359
77328cba4cf800777d4469e48a0cc95fa1f09d4b,473.4293988418366
48567b1c49438b0b24e7e338372e08c6b9f09818,468.2757367072867
da93c07fa0a9d683b5d744b341888cc489ebef1d,437.48333733907407
6a65b52fdf5b7096d9730d7e32a2360912651ba2,126.16188311401869
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,424.49958200262057
9c613b956fdd251bda7a8ac21441f5fe67d7f357,449.5219869469885
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,425.16202878795445
1b1326bdd1998fe5c1b7e6071e6b0f9881af6319,126.43214878675049
09c63fa60a00172475617c0c671b9cc60f149dcf,450.7167671201554
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,471.75287687958973
ec2bd1d568a708cdb28d059820416bdda79557dc,437.8856545143707
fc7bb22ee547c81f2de75c284984a67db00f2322,484.1997940106532
87e42e3f1e79c11b9bec6826b4f814304531478b,478.4874261244313
208b03e228c504e12e4c700aac9495b94b4c7407,627.544024833848
2e2c64e5e2c9a9679560b233d2ad216ace93f660,467.1900728593549
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,588.4290881645443
1c28248e98845afca1865c459314249feea999b0,119.35028424908425
493e19b41cfe9968dd0eaba1868bef1b3d84defc,507.1777066525606
bf431548e10941ab81b1a34f92f1cfb01950fd62,442.05370108220365
a91404916fdccca1894af4edbea7666901f6252c,604.5146172937955
95ad9e51dad8e089af0b0d39c0419064ca0a2840,117.3895986790987
940358b0bbccb29c1d2a79529b2172c43da6cf7b,451.8903105547537
947c15e258fbe04cbe9e6beffd2c8a16b959d781,455.7159714120402
293bebfab8bc0f1981e06f74729451ad261c408f,506.40726257642564
21811108f3f9679121c19ea24f253687e2fcdb2d,621.7569599376395
d71ea9e82f6b226de3a80c0a6852af12f98cafdd,396.24940229021456
e5099c2b9af1492528206c5324fc629b53d39b8e,435.9219041831592
db83eecf9ea6d34183bdfbbd3a294239d209998f,456.93918547393804
4293ce669b29af8502f54e8c681f35ada3faa9e5,410.0674650473931
31ff07e2747bafb95752566b0f5a64b922882904,444.1490479959481
fa69a477c4c6483c3bfbbfc691f7be572baca304,568.6838718203029
3b8a8d9ba1ade08724431323599b06bb8979f602,448.1142012137605
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,417.68854855189
8332264f63ce9bf729b5897f54db6beb4f76178c,431.49693128852044
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,722.7255544284964
2956c2d286a5003ab466c521de37dd1d9c56b138,501.62173191854924
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,421.8683881005119
9da399adb6dbe6f539fe289790b7c7a97f77ba68,510.86013604495383
a644cb43c16195db2b590b4b3acbe78beb00a757,501.5216954841043
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,455.0167496230183
e149f4e025f0dd43bc3f4486a8b51812386e8180,434.634311824699
dbc1235a05198e5e54bb9e455d6276ab6b3328b0,117.3895986790987
229c208f27d32caa49c60a8961a7a0000fa35d0f,488.1674562554813
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,552.9830964091955
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,442.17449695513073
74d2d2e8e9565d5f6d346a3d936c49db65724286,134.97947397070268
e5f10e690160331385f35e159ed1bc5c4200e1bf,447.4880179237324
4852b5e9f012432260567d41bf04692c73f86f01,434.9414910049384
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,444.9297852739595
9a9a049c1ede532731ab8dd050f076bcf3ca912f,644.26488824193
f232120e01c15fae99266adceb47be0c3df15e08,433.10748042891515
0b10fc81f5234c7d7d3aa5d01428f1cf3fd49b37,287.74189696255684
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,469.51337062547753
56d3ec2cb296719d257acc058f480a344bfd97bb,495.05192783233906
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,489.946225501243
9eb9dd602fb470442e6bffbedf7a0d0b32ac5159,119.3113486790987
ab8d7f1592b7bbde25eb9b818b99741432cc8252,117.3895986790987
542aa64a6a87d1833d09c967fc672a88643116c1,425.32476640163105
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,427.7620778303975
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,616.8453321387536
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,702.6245185833775
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,421.8919187635991
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,437.4877544161232
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,444.3435586473401
d79709571e24ee9bf8afab33d06eee7929ac0286,446.8545627512495
1003b7d137a200f66ab4f2d3e05e981d9a023b08,514.781075361119
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,496.64268401008235
a017f303bd2b207985b3f01ee43d9deec489ad65,118.5779986790987
6d5111a9889453975716b90ae82da4435462af9e,439.6603512318795
3f528b6e3b867d4116bae65044d6e271dd65fc8a,448.0366150114618
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,435.978833155268
b6bbd503a3f02c9c0639f224a94f2951eaf554a5,126.71668840880017
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,437.383898359102
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,588.1841894026272
d0b5a4ff0031607990780a1db353ada430aea498,422.95425530267994
24cad5cf91558b12b45c1212700db673e5ab9b40,429.0854855424783
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,461.9157439721102
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,445.9689779854351
c6d8390bbb0c91ef180da9e1c67318010bd84083,483.8553231603049
a0bf486a224c638a70bebd3cac3b1c1827b9d830,432.53618062690146
1e1a31194dded0ff0f168985aba3dce8bde7daf2,450.46907665858157
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,465.4410483767949
8125c71f5ecbe722eb675219e0450bf75134e9a6,441.86263016457525
b625c5a18b2d8fb257d71bb5164549cbdceb822a,119.35028424908425
27666028586f534a805324eaa3c121f37b991ada,483.1609943009413
a762bc4e107aa359d742210907f8d12540263dab,126.76917595365455
2978e2b3b4792932d9265d7f4db581af88d1a921,502.70366103111223
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,442.4023007604816
d4e9ba5815a08a480549c51e5b02e20666c663ae,118.1229486790987
effb9dc8056f1c11243fb0029182555553f03eab,425.0801423900203
7c712150f587a98c7da7f463a610af0518cd0c8a,117.3895986790987
b4327f93da9bb6252aed8c1d43898a7fd79ea058,120.08363424908426
17b6e43bff847be21256a445590fa7a7ea7c1b88,473.2171421425218
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,428.9491578704616
a27083eeb56a694649973eb5643a4fbbf14f8498,483.6330506836943
6c6b84d373077d1fb5e174ec6f98c84171e1b014,479.14756669197993
5b7c07974bbc5152dee67fd938d13fc6af6d3956,481.1052431299746
f821fd4401e089f1805edc4133e4ffed07face2b,424.61981505942146
586e7064860818014147f486a6a1588301e6a3bf,505.28112630084985
4f614ed4b5f35844728026fbb84495c6741703f7,511.9133796533252
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,445.411358179821
810121e807426e1e4817a5e70763ac080d7ac2a4,463.7756299989918
81fb55ca891b7f81ef4d173c02db0966d33623f2,438.5647949358119
ef9c0e03eb57f21ca8a827af9bfc1860d901df2b,128.40427560860746
d80e565ade74808e6ae79d10f650b873a9d360d6,507.5998055175653
a00af9d414e813ccf0997acd63f02da73546b0ff,126.89862477243652
e671a7695060523674eae0b4d44a5f6f07bdad2b,126.28245188126999
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,518.3462444582527
558fd1cf1dcb66e73f1e4e2f194187e474479d76,448.4034951463813
da45016b0cbcc19ead94a81329e18357a188b694,422.95122729841387
91d6ce670cecd35b7f7da283df465ccb09f4fb32,476.94753414867984
292ff64a45a5d097187a7d7fc7ae944523a3b66a,430.76137444152005
c1020ba850c9730056bfaab2ea5546fca7d69bb6,430.5376062685328
4be47d1f5c4fa0c08945883a1245ce93bfb43171,543.8189771486853
3188528b46d4a71ea6646dbd6b682c81f1e02d55,440.9081435320724
89ee650f4b18600df329689aabcd687e8ea3ca5a,521.2061682541206
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,451.95767202751426
7ecdbf15492309acef88a0cea8202c5f753f4be8,629.6728232722678
b129145e9fa4672ac2ff2e9029b1da8caededbd0,117.3895986790987
828f76a49e5571369cc38c0424f3ef6098dc98da,126.54949967595138
bc2cbc1470b13023cae4e0b171970c29eab5f8af,531.8509109279986
ebbe51e0e45b1af6a3581b735c9391a0f10c3ca8,117.3895986790987
8650b36bb6108cebc07364fe068238a716575b26,431.5370610085063
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,722.2632408846872
816ba4bae3ff674339493b188abd6946891190a4,420.56544269085185
d134a7e70be9b9360539c8721b7d00a2969ebae3,119.3113486790987
7f254637ff008fca97bdca8d6341a58aca7b6c6e,535.5542910629371
3f26c9b465e29cbf697ec03a0e29115683a5855a,425.32634981267483
ba0e14a4dbbd763c46777e5f14da21219ffaa172,418.7420647793933
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,426.0917804091994
ba081bdc6e11a4364b8cc398ad8bce51383cd261,117.3895986790987
7528625c7695f25665da7eff0a75b2e42fe25d51,514.7789811084583
80d4a78f2c741178a286f0383946fae0a1b1a452,472.60667360022455
f9498d084d82309516f4b32ad5eb0b6ead920b2e,471.600822059065
6d7936cd053671f5fa83cb0b17541834f752f2e2,439.3270851604895
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,556.6285899189688
9f75e68e9754aa2c5b8776372ce0bf895d868949,535.148510068525
6c39c98faf734bfb5082897e378e39946eb10d93,419.3306093067261
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,422.733183533064
6405866582cfa671329a8ecd69574a0cd1a04736,438.01976647412783
fbdfe67d01049e3227ff41861ad00710d85b9039,117.3895986790987
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,429.73318079034726
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,421.70571961619135
715703f8da45840db25b9a94f094b3790946c1cd,430.6135864728473
d8dbd1b69422da966feb6005d1ccce48548656d9,486.2590286812221
4019d2f602005d121df30144dfb94a4415eb8a0c,544.858098147981
3b618106b573abf76aa2e1ad59e450fd001d170f,590.1669414355974
f3269ce0d968a788d47c6f069c4a3df837c53198,589.3747054042242
fc20052feadd87b6f71c2974acbde472d85e7bc7,418.78300076382203
